Frequency_GHz,Phase00_deg,Phase01_deg,Phase10_deg,Phase11_deg,SelectedPhaseDifference_deg
13.504,-718.451215813326,-731.710466877056,-718.963081016251,-730.778387829641,-346.740748936271
13.512,-719.202251140251,-732.19599667578,-719.701152836122,-731.279185930012,-347.006254464471
13.52,-719.9503919159,-732.681970992901,-720.436511105193,-731.780361065932,-347.268420922999
13.528,-720.695689256758,-733.168406969288,-721.169206543829,-732.28193042554,-347.527282287471
13.536,-721.438193869424,-733.655321958065,-721.899289541633,-732.78391138571,-347.782871911359
13.544,-722.177956053443,-734.1427335288,-722.626810160782,-733.286321515248,-348.035222524643
13.552,-722.91502570425,-734.630659471779,-723.351818139458,-733.789178578146,-348.284366232471
13.56,-723.649452316198,-735.119117802383,-724.074362895377,-734.292500536905,-348.530334513815
13.568,-724.381284985679,-735.608126765566,-724.794493529412,-734.79630555592,-348.773158220114
13.576,-725.110572414337,-736.09770484044,-725.512258829296,-735.300612004928,-349.012867573897
13.584,-725.837362912345,-736.587870744961,-726.227707273413,-735.805438462534,-349.249492167384
13.592,-726.561704401776,-737.07864344073,-726.940887034654,-736.310803719793,-349.483060961047
13.6,-727.283644420024,-737.570042137892,-727.651845984357,-736.816726783871,-349.713602282131
13.608,-728.003230123296,-738.062086300171,-728.360631696299,-737.32322688177,-349.941143823125
13.616,-728.72050829017,-738.554795649999,-729.067291450763,-737.830323464124,-350.165712640171
13.624,-729.435525325197,-739.048190173777,-729.771872238646,-738.338036209076,-350.38733515142
13.632,-730.148327262555,-739.542290127257,-730.474420765635,-738.846385026218,-350.606037135298
13.64,-730.858959769757,-740.037116041044,-731.174983456426,-739.355390060613,-350.821843728713
13.648,-731.567468151386,-740.532688726232,-731.873606458976,-739.865071696886,-351.034779425154
13.656,-732.273897352881,-741.029029280167,-732.570335648812,-740.375450563403,-351.244868072714
13.664,-732.978291964346,-741.526159092344,-733.265216633364,-740.886547536512,-351.452132872002
13.672,-733.680696224396,-742.024099850448,-733.958294756329,-741.398383744879,-351.656596373949
13.68,-734.38115402402,-742.522873546525,-734.649615102073,-741.910980573893,-351.858280477496
13.688,-735.079708910473,-743.022502483306,-735.339222500048,-742.424359670156,-352.057206427167
13.696,-735.776404091182,-743.523009280677,-736.027161529231,-742.938542946061,-352.253394810505
13.704,-736.471282437668,-744.024416882295,-736.713476522578,-743.453552584438,-352.446865555373
13.712,-737.164386489481,-744.526748562364,-737.398211571496,-743.969411043306,-352.637637927116
13.72,-737.855758458136,-745.030027932572,-738.08141053032,-744.486141060692,-352.825730525564
13.728,-738.545440231065,-745.53427894918,-738.763117020797,-745.003765659544,-353.011161281885
13.736,-739.23347337556,-746.03952592029,-739.443374436575,-745.522308152739,-353.19394745527
13.744,-739.91989914272,-746.545793513273,-740.122225947686,-746.041792148165,-353.374105629448
13.752,-740.604758471396,-747.053106762379,-740.799714505028,-746.562241553908,-353.551651709017
13.76,-741.288091992119,-747.561491076523,-741.475882844843,-747.083680583518,-353.726600915596
13.768,-741.969940031032,-748.070972247251,-742.150773493169,-747.606133761379,-353.898967783781
13.776,-742.650342613798,-748.581576456896,-742.824428770305,-748.129625928158,-354.068766156902
13.784,-743.3293394695,-749.09333028693,-743.496890795231,-748.654182246364,-354.23600918257
13.792,-744.006970034519,-749.606260726507,-744.168201490029,-749.179828205991,-354.400709308012
13.8,-744.683273456392,-750.120395181209,-744.838402584268,-749.706589630261,-354.562878275184
13.808,-745.358288597656,-750.635761482001,-745.507535619359,-750.234492681465,-354.722527115655
13.816,-746.03205403965,-751.152387894393,-746.1756419529,-750.7635638669,-354.879666145257
13.824,-746.70460808631,-751.670303127822,-746.842762762973,-751.293830044906,-355.034304958488
13.832,-747.37598876792,-752.189536345255,-747.508939052406,-751.825318431007,-355.186452422665
13.84,-748.046233844837,-752.710117173012,-748.174211653002,-752.358056604142,-355.336116671825
13.848,-748.715380811184,-753.232075710842,-748.83862122972,-752.892072513009,-355.483305100342
13.856,-749.383466898507,-753.755442542207,-749.502208284824,-753.427394482504,-355.628024356301
13.864,-750.050529079389,-754.280248744834,-750.165013161967,-753.964051220263,-355.770280334555
13.872,-750.716604071033,-754.806525901506,-750.827076050238,-754.502071823314,-355.910078169527
13.88,-751.381728338799,-755.334306111113,-751.488436988154,-755.041485784821,-356.047422227686
13.888,-752.0459380997,-755.863621999958,-752.149135867584,-755.582323000941,-356.182316099742
13.896,-752.70926932585,-756.394506733334,-752.809212437628,-756.124613777784,-356.314762592516
13.904,-753.371757747869,-756.926994027381,-753.468706308428,-756.668388838475,-356.444763720488
13.912,-754.033438858238,-757.461118161212,-754.127656954911,-757.213679330323,-356.572320697026
13.92,-754.694347914604,-757.996913989334,-754.78610372046,-757.760516832094,-356.69743392527
13.928,-755.354519943037,-758.534416954362,-755.444085820531,-758.308933361389,-356.820102988675
13.936,-756.013989741225,-759.073663100028,-756.101642346166,-758.858961382124,-356.940326641197
13.944,-756.672791881626,-759.614689084504,-756.758812267456,-759.410633812122,-357.058102797122
13.952,-757.330960714555,-760.157532194036,-757.415634436906,-759.963984030799,-357.173428520518
13.96,-757.988530371213,-760.702230356895,-758.072147592719,-760.519045886957,-357.286300014318
13.968,-758.645534766669,-761.248822157667,-758.728390361997,-761.075853706685,-357.396712609002
13.976,-759.30200760276,-761.797346851868,-759.384401263841,-761.634442301353,-357.504660750892
13.984,-759.957982370954,-762.347844380913,-760.040218712368,-762.194846975707,-357.61013799004
13.992,-760.613492355124,-762.900355387424,-760.695881019621,-762.757103536073,-357.7131369677
14,-761.268570634279,-763.454921230905,-761.351426398383,-763.321248298645,-357.813649403374
